iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
GRC,Europe,Greece,2020-01-06,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-01-18,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-01-26,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,-394.6,-3.37,-4.2
GRC,Europe,Greece,2020-02-02,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,-244.2,-1.68,5.3
GRC,Europe,Greece,2020-02-09,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,-124.0,-0.72,4.4
GRC,Europe,Greece,2020-02-15,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-02-23,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,-36.4,-0.16,-3.94
GRC,Europe,Greece,2020-02-26,1.0,1.0,,,,,0.096,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-02-27,3.0,2.0,,,,,0.289,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-02-28,4.0,1.0,,,,,0.386,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-02-29,4.0,0.0,,,,,0.386,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-01,7.0,3.0,,,,,0.675,0.289,,,,,,,,,,0.0,0.0,10.643,1.026,,,,,,,,,,,,,,,,,,,,,19.44,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,-87.0,-0.35,-1.95
GRC,Europe,Greece,2020-03-02,7.0,0.0,1.0,,,0.0,0.675,0.0,0.096,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-03,7.0,0.0,1.0,,,0.0,0.675,0.0,0.096,,,0.0,,,,,,,,,,,570.0,0.055,,,,,,samples tested,,,,,,,,,,,,19.44,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-04,9.0,2.0,1.143,,,0.0,0.868,0.193,0.11,,,0.0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,19.44,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-05,31.0,22.0,4.0,,,0.0,2.989,2.121,0.386,,,0.0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,28.7,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-06,45.0,14.0,5.857,,,0.0,4.339,1.35,0.565,,,0.0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,28.7,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-07,46.0,1.0,6.0,,,0.0,4.436,0.096,0.579,,,0.0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,28.7,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-08,73.0,27.0,9.429,,,0.0,7.039,2.603,0.909,,,0.0,,,,,,1.935,0.187,29.026,2.799,,,,,,,,,samples tested,,,,,,,,,,,,28.7,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,37.2,0.14,4.93
GRC,Europe,Greece,2020-03-09,73.0,0.0,9.429,,,0.0,7.039,0.0,0.909,,,0.0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,31.48,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-10,89.0,16.0,11.714,,,0.0,8.582,1.543,1.13,,,0.0,,,,,,,,,,,,,,179.0,0.017,0.065,15.3,samples tested,,,,,,,,,,,,33.33,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-11,99.0,10.0,12.857,1.0,1.0,0.143,9.546,0.964,1.24,0.096,0.096,0.014,,,,,,,,,,,,,,179.0,0.017,0.072,13.9,samples tested,,,,,,,,,,,,33.33,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-12,99.0,0.0,9.714,1.0,0.0,0.143,9.546,0.0,0.937,0.096,0.0,0.014,,,,,,,,,,,2180.0,0.21,,179.0,0.017,0.054,18.4,samples tested,,,,,,,,,,,,40.74,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-13,190.0,91.0,20.714,1.0,0.0,0.143,18.321,8.775,1.997,0.096,0.0,0.014,,,,,,,,,,520.0,2700.0,0.26,0.05,228.0,0.022,0.091,11.0,samples tested,,,,,,,,,,,,40.74,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-14,228.0,38.0,26.0,3.0,2.0,0.429,21.985,3.664,2.507,0.289,0.193,0.041,1.57,,,,,,,,,700.0,3400.0,0.328,0.067,302.0,0.029,0.086,11.6,samples tested,,,,,,,,,,,,54.63,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-15,331.0,103.0,36.857,4.0,1.0,0.571,31.917,9.932,3.554,0.386,0.096,0.055,1.56,,,,,12.578,1.213,63.858,6.158,600.0,4000.0,0.386,0.058,362.0,0.035,0.102,9.8,samples tested,,,,,,,,,,,,54.63,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,150.8,0.5,4.58
GRC,Europe,Greece,2020-03-16,331.0,0.0,36.857,4.0,0.0,0.571,31.917,0.0,3.554,0.386,0.0,0.055,1.48,,,,,,,,,320.0,4320.0,0.417,0.031,382.0,0.037,0.096,10.4,samples tested,,,,,,,,,,,,54.63,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-17,387.0,56.0,42.571,5.0,1.0,0.714,37.317,5.4,4.105,0.482,0.096,0.069,1.44,,,,,,,,,,,,,477.0,0.046,0.089,11.2,samples tested,,,,,,,,,,,,54.63,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-18,418.0,31.0,45.571,5.0,0.0,0.571,40.306,2.989,4.394,0.482,0.0,0.055,1.4,,,,,,,,,,6000.0,0.579,,571.0,0.055,0.08,12.5,samples tested,,,,,,,,,,,,65.74,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-19,418.0,0.0,45.571,6.0,1.0,0.714,40.306,0.0,4.394,0.579,0.096,0.069,1.39,,,,,,,,,,,,,629.0,0.061,0.072,13.8,samples tested,,,,,,,,,,,,65.74,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-20,495.0,77.0,43.571,6.0,0.0,0.714,47.73,7.425,4.201,0.579,0.0,0.069,1.43,,,,,,,,,,7172.0,0.692,,639.0,0.062,0.068,14.7,samples tested,,,,,,,,,,,,65.74,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-21,530.0,35.0,43.143,13.0,7.0,1.429,51.105,3.375,4.16,1.254,0.675,0.138,1.44,,,,,,,,,658.0,7830.0,0.755,0.063,633.0,0.061,0.068,14.7,samples tested,,,,,,,,,,,,74.07,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-22,624.0,94.0,41.857,15.0,2.0,1.571,60.169,9.064,4.036,1.446,0.193,0.152,1.45,,,,,41.605,4.012,169.321,16.327,176.0,8006.0,0.772,0.017,572.0,0.055,0.073,13.7,samples tested,,,,,,,,,,,,74.07,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,280.4,0.86,5.36
GRC,Europe,Greece,2020-03-23,695.0,71.0,52.0,17.0,2.0,1.857,67.015,6.846,5.014,1.639,0.193,0.179,1.44,,,,,,,,,638.0,8644.0,0.833,0.062,618.0,0.06,0.084,11.9,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-24,743.0,48.0,50.857,20.0,3.0,2.143,71.644,4.628,4.904,1.929,0.289,0.207,1.4,,,,,,,,,427.0,9071.0,0.875,0.041,559.0,0.054,0.091,11.0,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-25,821.0,78.0,57.571,22.0,2.0,2.429,79.165,7.521,5.551,2.121,0.193,0.234,1.39,,,,,,,,,1424.0,10495.0,1.012,0.137,642.0,0.062,0.09,11.2,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-26,892.0,71.0,67.714,26.0,4.0,2.857,86.011,6.846,6.529,2.507,0.386,0.276,1.37,,,,,,,,,,,,,771.0,0.074,0.088,11.4,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-27,966.0,74.0,67.286,28.0,2.0,3.143,93.147,7.135,6.488,2.7,0.193,0.303,1.34,,,,,,,,,,13477.0,1.3,,901.0,0.087,0.075,13.4,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-28,1061.0,95.0,75.857,32.0,4.0,2.714,102.307,9.16,7.315,3.086,0.386,0.262,1.33,,,,,,,,,886.0,14363.0,1.385,0.085,933.0,0.09,0.081,12.3,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-29,1156.0,95.0,76.0,38.0,6.0,3.286,111.467,9.16,7.328,3.664,0.579,0.317,1.29,,,,,53.215,5.131,304.778,29.388,788.0,15151.0,1.461,0.076,1021.0,0.098,0.074,13.4,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,348.2,1.0,2.86
GRC,Europe,Greece,2020-03-30,1212.0,56.0,73.857,43.0,5.0,3.714,116.867,5.4,7.122,4.146,0.482,0.358,1.26,,,,,,,,,810.0,15961.0,1.539,0.078,1045.0,0.101,0.071,14.1,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-03-31,1314.0,102.0,81.571,49.0,6.0,4.143,126.703,9.835,7.866,4.725,0.579,0.399,1.22,,,,,,,,,771.0,16732.0,1.613,0.074,1094.0,0.105,0.075,13.4,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-01,1415.0,101.0,84.857,50.0,1.0,4.0,136.441,9.739,8.182,4.821,0.096,0.386,1.19,,,,,,,,,618.0,17350.0,1.673,0.06,979.0,0.094,0.087,11.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-02,1544.0,129.0,93.143,53.0,3.0,3.857,148.88,12.439,8.981,5.111,0.289,0.372,1.14,,,,,,,,,1494.0,18844.0,1.817,0.144,980.0,0.094,0.095,10.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-03,1613.0,69.0,92.429,63.0,10.0,5.0,155.534,6.653,8.912,6.075,0.964,0.482,1.07,,,,,,,,,3593.0,22437.0,2.163,0.346,1280.0,0.123,0.072,13.8,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-04,1673.0,60.0,87.429,68.0,5.0,5.143,161.319,5.786,8.43,6.557,0.482,0.496,1.01,,,,,,,,,896.0,23333.0,2.25,0.086,1281.0,0.124,0.068,14.7,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-05,1735.0,62.0,82.714,73.0,5.0,5.0,167.297,5.978,7.976,7.039,0.482,0.482,0.96,,,,,38.702,3.732,165.451,15.954,2120.0,25453.0,2.454,0.204,1472.0,0.142,0.056,17.8,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,391.6,1.05,1.8
GRC,Europe,Greece,2020-04-06,1755.0,20.0,77.571,79.0,6.0,5.143,169.226,1.929,7.48,7.618,0.579,0.496,0.92,,,,,,,,,740.0,26193.0,2.526,0.071,1462.0,0.141,0.053,18.8,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-07,1832.0,77.0,74.0,81.0,2.0,4.571,176.651,7.425,7.135,7.81,0.193,0.441,0.89,,,,,,,,,2391.0,28584.0,2.756,0.231,1693.0,0.163,0.044,22.9,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-08,1884.0,52.0,67.0,83.0,2.0,4.714,181.665,5.014,6.46,8.003,0.193,0.455,0.87,,,,,,,,,3944.0,32528.0,3.137,0.38,2168.0,0.209,0.031,32.4,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-09,1955.0,71.0,58.714,87.0,4.0,4.857,188.511,6.846,5.662,8.389,0.386,0.468,0.86,,,,,,,,,1106.0,33634.0,3.243,0.107,2113.0,0.204,0.028,36.0,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-10,2011.0,56.0,56.857,92.0,5.0,4.143,193.911,5.4,5.482,8.871,0.482,0.399,0.83,,,,,,,,,1798.0,35432.0,3.417,0.173,1856.0,0.179,0.031,32.6,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-11,2081.0,70.0,58.286,93.0,1.0,3.571,200.661,6.75,5.62,8.968,0.096,0.344,0.81,,,,,,,,,1912.0,37344.0,3.601,0.184,2002.0,0.193,0.029,34.3,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-12,2114.0,33.0,54.143,98.0,5.0,3.571,203.843,3.182,5.221,9.45,0.482,0.344,0.77,,,,,19.351,1.866,103.528,9.983,4917.0,42261.0,4.075,0.474,2401.0,0.232,0.023,44.3,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,367.6,0.93,-1.01
GRC,Europe,Greece,2020-04-13,2145.0,31.0,55.714,99.0,1.0,2.857,206.832,2.989,5.372,9.546,0.096,0.276,0.73,,,,,,,,,1170.0,43431.0,4.188,0.113,2463.0,0.237,0.023,44.2,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-14,2170.0,25.0,48.286,101.0,2.0,2.857,209.242,2.411,4.656,9.739,0.193,0.276,0.69,,,,,,,,,,,,,2404.0,0.232,0.02,49.8,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-15,2192.0,22.0,44.0,102.0,1.0,2.714,211.364,2.121,4.243,9.835,0.096,0.262,0.7,,,,,,,,,,47389.0,4.569,,2123.0,0.205,0.021,48.2,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-16,2207.0,15.0,36.0,105.0,3.0,2.571,212.81,1.446,3.471,10.125,0.289,0.248,0.7,,,,,,,,,2001.0,49390.0,4.762,0.193,2251.0,0.217,0.016,62.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-17,2224.0,17.0,30.429,108.0,3.0,2.286,214.449,1.639,2.934,10.414,0.289,0.22,0.73,,,,,,,,,2255.0,51645.0,4.98,0.217,2316.0,0.223,0.013,76.1,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-18,2235.0,11.0,22.0,110.0,2.0,2.429,215.51,1.061,2.121,10.607,0.193,0.234,0.77,,,,,,,,,1645.0,53290.0,5.138,0.159,2278.0,0.22,0.01,103.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-19,2235.0,0.0,17.286,113.0,3.0,2.143,215.51,0.0,1.667,10.896,0.289,0.207,0.83,,,,,16.448,1.586,56.118,5.411,,,,,1651.0,0.159,0.01,95.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,295.0,0.7,-3.1
GRC,Europe,Greece,2020-04-20,2245.0,10.0,14.286,116.0,3.0,2.429,216.474,0.964,1.378,11.185,0.289,0.234,0.93,,,,,,,,,,54344.0,5.24,,1559.0,0.15,0.009,109.1,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-21,2401.0,156.0,33.0,121.0,5.0,2.857,231.517,15.042,3.182,11.667,0.482,0.276,1.02,,,,,,,,,1322.0,55666.0,5.368,0.127,1465.0,0.141,0.023,44.4,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-22,2408.0,7.0,30.857,121.0,0.0,2.714,232.192,0.675,2.975,11.667,0.0,0.262,0.96,,,,,,,,,1326.0,56992.0,5.495,0.128,1372.0,0.132,0.022,44.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-23,2463.0,55.0,36.571,125.0,4.0,2.857,237.495,5.303,3.526,12.053,0.386,0.276,0.91,,,,,,,,,2249.0,59241.0,5.712,0.217,1407.0,0.136,0.026,38.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-24,2490.0,27.0,38.0,130.0,5.0,3.143,240.098,2.603,3.664,12.535,0.482,0.303,0.84,,,,,,,,,2166.0,61407.0,5.921,0.209,1395.0,0.135,0.027,36.7,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-25,2506.0,16.0,38.714,130.0,0.0,2.857,241.641,1.543,3.733,12.535,0.0,0.276,0.79,,,,,,,,,1680.0,63087.0,6.083,0.162,1400.0,0.135,0.028,36.2,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-26,2517.0,11.0,40.286,134.0,4.0,3.0,242.702,1.061,3.885,12.921,0.386,0.289,0.75,,,,,9.675,0.933,64.826,6.251,1521.0,64608.0,6.23,0.147,1542.0,0.149,0.026,38.3,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,199.0,0.45,-4.18
GRC,Europe,Greece,2020-04-27,2534.0,17.0,41.286,136.0,2.0,2.857,244.341,1.639,3.981,13.114,0.193,0.276,0.72,,,,,,,,,1486.0,66094.0,6.373,0.143,1679.0,0.162,0.025,40.7,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-28,2566.0,32.0,23.571,138.0,2.0,2.429,247.427,3.086,2.273,13.307,0.193,0.234,0.69,,,,,,,,,3739.0,69833.0,6.734,0.361,2024.0,0.195,0.012,85.9,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-29,2576.0,10.0,24.0,139.0,1.0,2.571,248.391,0.964,2.314,13.403,0.096,0.248,0.67,,,,,,,,,2297.0,72130.0,6.955,0.221,2163.0,0.209,0.011,90.1,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-04-30,2591.0,15.0,18.286,140.0,1.0,2.143,249.837,1.446,1.763,13.5,0.096,0.207,0.66,,,,,,,,,3040.0,75170.0,7.248,0.293,2276.0,0.219,0.008,124.5,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
GRC,Europe,Greece,2020-05-01,2612.0,21.0,17.429,140.0,0.0,1.429,251.862,2.025,1.681,13.5,0.0,0.138,0.66,,,,,,,,,2081.0,77251.0,7.449,0.201,2263.0,0.218,0.008,129.8,samples tested,,,,,,,,,,,,84.26,10370747.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,,,
