iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
BRN,Asia,Brunei,2021-05-17,232.0,0.0,0.286,3.0,0.0,0.0,525.443,0.0,0.647,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,634.0,,,,,1436.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-18,232.0,0.0,0.286,3.0,0.0,0.0,525.443,0.0,0.647,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,28051.0,22252.0,5799.0,,,427.0,6.35,5.04,1.31,,967.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-19,235.0,3.0,0.571,3.0,0.0,0.0,532.238,6.795,1.294,6.795,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,616.0,,,,,1395.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-20,235.0,0.0,0.429,3.0,0.0,0.0,532.238,0.0,0.971,6.795,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,805.0,,,,,1823.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-21,235.0,0.0,0.429,3.0,0.0,0.0,532.238,0.0,0.971,6.795,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,33305.0,25032.0,8273.0,,,994.0,7.54,5.67,1.87,,2251.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-22,235.0,0.0,0.429,3.0,0.0,0.0,532.238,0.0,0.971,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,35946.0,27233.0,8713.0,,2641.0,1311.0,8.14,6.17,1.97,,2969.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-23,235.0,0.0,0.429,3.0,0.0,0.0,532.238,0.0,0.971,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,35946.0,27233.0,8713.0,,0.0,1250.0,8.14,6.17,1.97,,2831.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-24,236.0,1.0,0.571,3.0,0.0,0.0,534.503,2.265,1.294,6.795,0.0,0.0,0.62,,,,,,,,,,,,,,,,,,38964.0,29633.0,9331.0,,3018.0,1620.0,8.82,6.71,2.11,,3669.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-25,236.0,0.0,0.571,3.0,0.0,0.0,534.503,0.0,1.294,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,42146.0,32247.0,9899.0,,3182.0,2014.0,9.55,7.3,2.24,,4561.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-26,240.0,4.0,0.714,3.0,0.0,0.0,543.562,9.059,1.618,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,45802.0,35308.0,10494.0,,3656.0,2286.0,10.37,8.0,2.38,,5177.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-27,241.0,1.0,0.857,3.0,0.0,0.0,545.827,2.265,1.941,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,49371.0,38422.0,10949.0,,3569.0,2545.0,11.18,8.7,2.48,,5764.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-28,241.0,0.0,0.857,3.0,0.0,0.0,545.827,0.0,1.941,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,49425.0,38458.0,10967.0,,54.0,2303.0,11.19,8.71,2.48,,5216.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-29,241.0,0.0,0.857,3.0,0.0,0.0,545.827,0.0,1.941,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,52775.0,41655.0,11120.0,,3350.0,2404.0,11.95,9.43,2.52,,5445.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-30,241.0,0.0,0.857,3.0,0.0,0.0,545.827,0.0,1.941,6.795,0.0,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,2487.0,,,,,5633.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-05-31,242.0,1.0,0.857,3.0,0.0,0.0,548.092,2.265,1.941,6.795,0.0,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,2138.0,,,,,4842.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-01,244.0,2.0,1.143,3.0,0.0,0.0,552.621,4.53,2.588,6.795,0.0,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,1766.0,,,,,4000.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-02,244.0,0.0,0.571,3.0,0.0,0.0,552.621,0.0,1.294,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,55085.0,43779.0,11306.0,,,1326.0,12.48,9.92,2.56,,3003.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-03,244.0,0.0,0.429,3.0,0.0,0.0,552.621,0.0,0.971,6.795,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,912.0,,,,,2066.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-04,244.0,0.0,0.429,3.0,0.0,0.0,552.621,0.0,0.971,6.795,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,1001.0,,,,,2267.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-05,244.0,0.0,0.429,3.0,0.0,0.0,552.621,0.0,0.971,6.795,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,618.0,,,,,1400.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-06,244.0,0.0,0.429,3.0,0.0,0.0,552.621,0.0,0.971,6.795,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,632.0,,,,,1431.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-07,244.0,0.0,0.286,3.0,0.0,0.0,552.621,0.0,0.647,6.795,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,58450.0,47040.0,11410.0,,,646.0,13.24,10.65,2.58,,1463.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-08,246.0,2.0,0.286,3.0,0.0,0.0,557.151,4.53,0.647,6.795,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,685.0,,,,,1551.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-09,246.0,0.0,0.286,3.0,0.0,0.0,557.151,0.0,0.647,6.795,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,60156.0,48719.0,11437.0,,,724.0,13.62,11.03,2.59,,1640.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-10,248.0,2.0,0.571,3.0,0.0,0.0,561.681,4.53,1.294,6.795,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,61225.0,49763.0,11462.0,,1069.0,781.0,13.87,11.27,2.6,,1769.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-11,248.0,0.0,0.571,3.0,0.0,0.0,561.681,0.0,1.294,6.795,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,61289.0,49825.0,11464.0,,64.0,694.0,13.88,11.28,2.6,,1572.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-12,248.0,0.0,0.571,3.0,0.0,0.0,561.681,0.0,1.294,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,673.0,,,,,1524.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-13,248.0,0.0,0.571,3.0,0.0,0.0,561.681,0.0,1.294,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,62343.0,50846.0,11497.0,,,652.0,14.12,11.52,2.6,,1477.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-14,248.0,0.0,0.571,3.0,0.0,0.0,561.681,0.0,1.294,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,63486.0,51908.0,11578.0,,1143.0,719.0,14.38,11.76,2.62,,1628.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-15,250.0,2.0,0.571,3.0,0.0,0.0,566.21,4.53,1.294,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,716.0,,,,,1622.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-16,250.0,0.0,0.571,3.0,0.0,0.0,566.21,0.0,1.294,6.795,0.0,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,712.0,,,,,1613.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-17,250.0,0.0,0.286,3.0,0.0,0.0,566.21,0.0,0.647,6.795,0.0,0.0,0.57,,,,,,,,,,,,,,,,,,65972.0,54164.0,11808.0,,,678.0,14.94,12.27,2.67,,1536.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-18,251.0,1.0,0.429,3.0,0.0,0.0,568.475,2.265,0.971,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,66038.0,54222.0,11816.0,,66.0,678.0,14.96,12.28,2.68,,1536.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-19,251.0,0.0,0.429,3.0,0.0,0.0,568.475,0.0,0.971,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,66972.0,55005.0,11967.0,,934.0,737.0,15.17,12.46,2.71,,1669.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-20,255.0,4.0,1.0,3.0,0.0,0.0,577.535,9.059,2.265,6.795,0.0,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,869.0,,,,,1968.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-21,255.0,0.0,1.0,3.0,0.0,0.0,577.535,0.0,2.265,6.795,0.0,0.0,0.57,,,,,,,,,,,,,,,,,,69877.0,57353.0,12524.0,,,913.0,15.83,12.99,2.84,,2068.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-22,256.0,1.0,0.857,3.0,0.0,0.0,579.799,2.265,1.941,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,983.0,,,,,2226.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-23,256.0,0.0,0.857,3.0,0.0,0.0,579.799,0.0,1.941,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,1053.0,,,,,2385.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-24,256.0,0.0,0.857,3.0,0.0,0.0,579.799,0.0,1.941,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,1123.0,,,,,2543.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-25,256.0,0.0,0.714,3.0,0.0,0.0,579.799,0.0,1.618,6.795,0.0,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,1302.0,,,,,2949.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-26,259.0,3.0,1.143,3.0,0.0,0.0,586.594,6.795,2.588,6.795,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,76471.0,63432.0,13039.0,,,1357.0,17.32,14.37,2.95,,3073.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-27,259.0,0.0,0.571,3.0,0.0,0.0,586.594,0.0,1.294,6.795,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,1370.0,,,,,3103.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-28,259.0,0.0,0.571,3.0,0.0,0.0,586.594,0.0,1.294,6.795,0.0,0.0,0.61,,,,,,,,,,,,,,,,,,79554.0,66091.0,13463.0,,,1382.0,18.02,14.97,3.05,,3130.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-29,259.0,0.0,0.429,3.0,0.0,0.0,586.594,0.0,0.971,6.795,0.0,0.0,0.62,,,,,,,,,,,,,,,,,,82193.0,67828.0,14365.0,,2639.0,1571.0,18.62,15.36,3.25,,3558.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-06-30,260.0,1.0,0.571,3.0,0.0,0.0,588.859,2.265,1.294,6.795,0.0,0.0,0.63,,,,,,,,,,,,,,,,,,84458.0,69737.0,14721.0,,2265.0,1706.0,19.13,15.79,3.33,,3864.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-01,261.0,1.0,0.714,3.0,0.0,0.0,591.124,2.265,1.618,6.795,0.0,0.0,0.64,,,,,,,,,,,,,,,,,,87409.0,72300.0,15109.0,,2951.0,1939.0,19.8,16.37,3.42,,4392.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-02,261.0,0.0,0.714,3.0,0.0,0.0,591.124,0.0,1.618,6.795,0.0,0.0,0.65,,,,,,,,,,,,,,,,,,87792.0,72680.0,15112.0,,383.0,1806.0,19.88,16.46,3.42,,4090.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-03,262.0,1.0,0.429,3.0,0.0,0.0,593.388,2.265,0.971,6.795,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,91146.0,75584.0,15562.0,,3354.0,2096.0,20.64,17.12,3.52,,4747.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-04,262.0,0.0,0.429,3.0,0.0,0.0,593.388,0.0,0.971,6.795,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,92295.0,76733.0,15562.0,,1149.0,2040.0,20.9,17.38,3.52,,4620.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-05,262.0,0.0,0.429,3.0,0.0,0.0,593.388,0.0,0.971,6.795,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,96017.0,80057.0,15960.0,,3722.0,2352.0,21.75,18.13,3.61,,5327.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-06,266.0,4.0,1.0,3.0,0.0,0.0,602.448,9.059,2.265,6.795,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,99795.0,83545.0,16250.0,,3778.0,2515.0,22.6,18.92,3.68,,5696.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-07,266.0,0.0,0.857,3.0,0.0,0.0,602.448,0.0,1.941,6.795,0.0,0.0,0.68,,,,,,,,,,,,,,,,,,103633.0,87033.0,16600.0,,3838.0,2739.0,23.47,19.71,3.76,,6203.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-08,266.0,0.0,0.714,3.0,0.0,0.0,602.448,0.0,1.618,6.795,0.0,0.0,0.69,,,,,,,,,,,,,,,,,,107767.0,90500.0,17267.0,,4134.0,2908.0,24.41,20.5,3.91,,6586.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-09,266.0,0.0,0.714,3.0,0.0,0.0,602.448,0.0,1.618,6.795,0.0,0.0,0.71,,,,,,,,,,,,,,,,,,108457.0,91140.0,17317.0,,690.0,2952.0,24.56,20.64,3.92,,6686.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-10,268.0,2.0,0.857,3.0,0.0,0.0,606.978,4.53,1.941,6.795,0.0,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,2930.0,,,,,6636.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-11,268.0,0.0,0.857,3.0,0.0,0.0,606.978,0.0,1.941,6.795,0.0,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,3222.0,,,,,7297.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-12,277.0,9.0,2.143,3.0,0.0,0.0,627.361,20.384,4.853,6.795,0.0,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,3147.0,,,,,7127.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-13,282.0,5.0,2.286,3.0,0.0,0.0,638.685,11.324,5.177,6.795,0.0,0.0,0.74,,,,,,,,,,,,,,,,,,121241.0,102586.0,18655.0,,,3064.0,27.46,23.23,4.23,,6939.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-14,282.0,0.0,2.286,3.0,0.0,0.0,638.685,0.0,5.177,6.795,0.0,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,2730.0,,,,,6183.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-15,282.0,0.0,2.286,3.0,0.0,0.0,638.685,0.0,5.177,6.795,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,2354.0,,,,,5331.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-16,282.0,0.0,2.286,3.0,0.0,0.0,638.685,0.0,5.177,6.795,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,125751.0,106556.0,19195.0,,,2471.0,28.48,24.13,4.35,,5596.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-17,283.0,1.0,2.143,3.0,0.0,0.0,640.95,2.265,4.853,6.795,0.0,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,2431.0,,,,,5506.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-18,283.0,0.0,2.143,3.0,0.0,0.0,640.95,0.0,4.853,6.795,0.0,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,2391.0,,,,,5415.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-19,283.0,0.0,0.857,3.0,0.0,0.0,640.95,0.0,1.941,6.795,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,134505.0,113703.0,20802.0,,,2351.0,30.46,25.75,4.71,,5325.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-20,305.0,22.0,3.286,3.0,0.0,0.0,690.777,49.827,7.442,6.795,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,2138.0,,,,,4842.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-21,305.0,0.0,3.286,3.0,0.0,0.0,690.777,0.0,7.442,6.795,0.0,0.0,0.82,,,,,,,,,,,,,,,,,,137910.0,116753.0,21157.0,,,2167.0,31.23,26.44,4.79,,4908.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-22,311.0,6.0,4.143,3.0,0.0,0.0,704.366,13.589,9.383,6.795,0.0,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,2245.0,,,,,5085.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-23,313.0,2.0,4.429,3.0,0.0,0.0,708.895,4.53,10.03,6.795,0.0,0.0,0.85,,,,,,,,,,,,,,,,,,142014.0,119721.0,22293.0,,,2323.0,32.16,27.11,5.05,,5261.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-24,321.0,8.0,5.429,3.0,0.0,0.0,727.014,18.119,12.295,6.795,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,145503.0,122229.0,23274.0,,3489.0,2405.0,32.95,27.68,5.27,,5447.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-25,321.0,0.0,5.429,3.0,0.0,0.0,727.014,0.0,12.295,6.795,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,146727.0,123390.0,23337.0,,1224.0,2163.0,33.23,27.95,5.29,,4899.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-26,333.0,12.0,7.143,3.0,0.0,0.0,754.192,27.178,16.177,6.795,0.0,0.0,0.89,,,,,,,,,,,,,,,,,,150102.0,126050.0,24052.0,,3375.0,2228.0,34.0,28.55,5.45,,5046.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
BRN,Asia,Brunei,2021-07-27,333.0,0.0,4.0,3.0,0.0,0.0,754.192,0.0,9.059,6.795,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,2447.0,,,,,5542.0,40.74,441532.0,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,,,
